Date,LBUSTRUU Index
6/18/1993,572.55
6/21/1993,573.68
6/22/1993,573.79
6/23/1993,573.68
6/24/1993,574.59
6/25/1993,575.49
6/28/1993,576.68
6/29/1993,576.85
6/30/1993,576.39
7/1/1993,577.1
7/2/1993,578.02
7/6/1993,577.39
7/7/1993,577.45
7/8/1993,578.02
7/9/1993,578.6
7/12/1993,579.23
7/13/1993,579
7/14/1993,580.62
7/15/1993,580.67
7/16/1993,581.02
7/19/1993,581.37
7/20/1993,580.5
7/21/1993,578.77
7/22/1993,577.27
7/23/1993,576.18
7/26/1993,577.1
7/27/1993,577.22
7/28/1993,577.79
7/29/1993,580.21
7/30/1993,579.65
8/2/1993,579.78
8/3/1993,580.42
8/4/1993,580.19
8/5/1993,580.71
8/6/1993,580.94
8/9/1993,582.33
8/10/1993,582.33
8/11/1993,582.8
8/12/1993,582.91
8/13/1993,583.78
8/16/1993,584.77
8/17/1993,584.36
8/18/1993,584.88
8/19/1993,585.93
8/20/1993,586.51
8/23/1993,586.51
8/24/1993,587.78
8/25/1993,588.42
8/26/1993,590.51
8/27/1993,589.46
8/30/1993,590.28
8/31/1993,589.81
9/1/1993,590.01
9/2/1993,590.78
9/3/1993,593.49
9/7/1993,594.91
9/8/1993,594.67
9/9/1993,591.84
9/10/1993,593.73
9/13/1993,594.44
9/14/1993,591.9
9/15/1993,591.54
9/16/1993,591.96
9/17/1993,591.66
9/20/1993,590.95
9/22/1993,590.54
9/23/1993,591.13
9/24/1993,591.25
9/27/1993,593.96
9/28/1993,594.49
9/29/1993,592.9
9/30/1993,591.43
10/1/1993,593.17
10/4/1993,593.58
10/5/1993,593.17
10/6/1993,593.41
10/7/1993,593.58
10/8/1993,595.83
10/12/1993,595.71
10/13/1993,595.48
10/14/1993,596.95
10/15/1993,598.08
10/18/1993,596.13
10/19/1993,596.3
10/20/1993,597.01
10/21/1993,595
10/22/1993,593.52
10/25/1993,592.93
10/26/1993,593.76
10/27/1993,593.46
10/28/1993,593.94
10/29/1993,593.64
11/1/1993,591.4
11/2/1993,589.56
11/3/1993,589.68
11/4/1993,588.55
11/5/1993,587.25
11/8/1993,588.91
11/9/1993,590.04
11/10/1993,588.91
11/12/1993,590.1
11/15/1993,589.92
11/16/1993,590.69
11/17/1993,590.69
11/18/1993,589.33
11/19/1993,586.89
11/22/1993,586.18
11/23/1993,588.14
11/24/1993,587.84
11/26/1993,589.39
11/29/1993,590.1
11/30/1993,588.59
12/1/1993,589.26
12/2/1993,589.56
12/3/1993,589.67
12/6/1993,592.44
12/7/1993,592.5
12/8/1993,592.56
12/9/1993,593.26
12/10/1993,591.85
12/13/1993,591.03
12/14/1993,590.09
12/15/1993,590.14
12/16/1993,590.2
12/17/1993,591.09
12/20/1993,590.91
12/21/1993,590.5
12/22/1993,592.97
12/23/1993,593.68
12/27/1993,593.91
12/28/1993,593.91
12/29/1993,593.68
12/30/1993,592.03
12/31/1993,591.78
1/3/1994,590.09
1/4/1994,591.27
1/5/1994,590.98
1/6/1994,592.51
1/7/1994,596.36
1/10/1994,597.13
1/11/1994,597.19
1/12/1994,598.85
1/13/1994,596.3
1/14/1994,595.36
1/18/1994,596.6
1/19/1994,596.66
1/20/1994,597.96
1/21/1994,597.66
1/24/1994,597.72
1/25/1994,597.07
1/26/1994,597.43
1/27/1994,598.73
1/28/1994,600.15
1/31/1994,599.77
2/1/1994,597.93
2/2/1994,598.23
2/3/1994,597.09
2/4/1994,594.28
2/7/1994,593.92
2/8/1994,593.02
2/9/1994,593.86
2/10/1994,593.74
2/11/1994,594.52
2/14/1994,594.28
2/15/1994,594.88
2/16/1994,594.7
2/17/1994,592.36
2/18/1994,590.14
2/22/1994,591.28
2/23/1994,589.54
2/24/1994,587.68
2/25/1994,587.98
2/28/1994,589.35
3/1/1994,586.07
3/2/1994,585.95
3/3/1994,584.48
3/4/1994,583.83
3/7/1994,585.19
3/8/1994,584.01
3/9/1994,583.89
3/10/1994,581.36
3/11/1994,581.95
3/14/1994,581.42
3/15/1994,581.77
3/16/1994,584.07
3/17/1994,584.25
3/18/1994,581.65
3/21/1994,580.59
3/22/1994,583.24
3/23/1994,583.54
3/24/1994,579.82
3/25/1994,579.24
3/28/1994,579.18
3/29/1994,576.88
3/30/1994,575.29
3/31/1994,574.82
4/4/1994,565.47
4/5/1994,570.07
4/6/1994,571.85
4/7/1994,573.46
4/8/1994,571.39
4/11/1994,572.14
4/12/1994,573.86
4/13/1994,572.31
4/14/1994,571.22
4/15/1994,571.56
4/18/1994,567.48
4/19/1994,568.57
4/20/1994,569.61
4/21/1994,573.29
4/22/1994,572.54
4/25/1994,574.78
4/26/1994,575.24
4/28/1994,570.76
4/29/1994,570.23
5/2/1994,569.8
5/3/1994,569
5/4/1994,569
5/5/1994,569.91
5/6/1994,563.86
5/9/1994,560.78
5/10/1994,565
5/11/1994,562.32
5/12/1994,563.46
5/13/1994,565.69
5/16/1994,567.29
5/17/1994,571.68
5/18/1994,573.33
5/19/1994,575.33
5/20/1994,573.39
5/23/1994,569.28
5/24/1994,570.42
5/25/1994,571.11
5/26/1994,571.91
5/27/1994,571.11
5/31/1994,570.15
6/1/1994,571.6
6/2/1994,573.02
6/3/1994,575.87
6/6/1994,578.33
6/7/1994,577.36
6/8/1994,577.07
6/9/1994,577.19
6/10/1994,575.82
6/13/1994,574.96
6/14/1994,577.13
6/15/1994,574.51
6/16/1994,575.19
6/17/1994,573.54
6/20/1994,573.25
6/21/1994,571.66
6/22/1994,574.34
6/23/1994,575.02
6/24/1994,571.94
6/27/1994,573.54
6/28/1994,571.14
6/29/1994,571.77
6/30/1994,568.89
7/1/1994,569.37
7/5/1994,570.62
7/6/1994,570.9
7/7/1994,571.64
7/8/1994,568.23
7/11/1994,567.09
7/12/1994,568.46
7/13/1994,569.02
7/14/1994,573.8
7/15/1994,573.97
7/18/1994,575.74
7/19/1994,577.45
7/20/1994,574.77
7/21/1994,574.2
7/22/1994,573.69
7/25/1994,574.83
7/26/1994,574.77
7/27/1994,573.18
7/28/1994,574.54
7/29/1994,580.19
8/1/1994,579.69
8/2/1994,580.5
8/3/1994,580.91
8/4/1994,580.5
8/5/1994,575.69
8/8/1994,576.15
8/9/1994,575.17
8/10/1994,575.4
8/11/1994,574.01
8/12/1994,575.86
8/15/1994,575.8
8/16/1994,578.65
8/17/1994,579.98
8/18/1994,576.62
8/19/1994,576.96
8/22/1994,575.98
8/23/1994,576.96
8/24/1994,579.23
8/25/1994,577.31
8/26/1994,578.88
8/29/1994,579.05
8/30/1994,580.21
8/31/1994,580.91
9/1/1994,580.93
9/2/1994,580.29
9/6/1994,579.25
9/7/1994,578.55
9/8/1994,578.72
9/9/1994,574.89
9/12/1994,574.83
9/13/1994,575.41
9/14/1994,576.51
9/15/1994,577.97
9/16/1994,573.73
9/19/1994,575
9/20/1994,574.02
9/21/1994,573.03
9/22/1994,573.38
9/23/1994,573.15
9/26/1994,573.26
9/27/1994,572.39
9/28/1994,573.44
9/29/1994,571.87
9/30/1994,572.36
10/3/1994,571.24
10/4/1994,570.66
10/5/1994,568.95
10/6/1994,568.83
10/7/1994,570.84
10/11/1994,572.67
10/12/1994,571.87
10/13/1994,573.47
10/14/1994,574.5
10/17/1994,574.5
10/18/1994,574.21
10/19/1994,573.13
10/20/1994,570.09
10/21/1994,570.43
10/24/1994,569.35
10/25/1994,568.95
10/26/1994,569
10/27/1994,569.35
10/28/1994,571.58
10/31/1994,571.85
11/1/1994,569.18
11/2/1994,568.27
11/3/1994,567.86
11/4/1994,566.15
11/7/1994,566.38
11/8/1994,567.69
11/9/1994,569.18
11/10/1994,568.04
11/14/1994,569.41
11/15/1994,570.1
11/16/1994,568.55
11/17/1994,567.35
11/18/1994,567.52
11/21/1994,567.46
11/22/1994,568.27
11/23/1994,572.84
11/25/1994,573.18
11/28/1994,571.24
11/29/1994,569.12
11/30/1994,570.58
12/1/1994,569.92
12/2/1994,572.71
12/5/1994,571.74
12/6/1994,574.88
12/7/1994,572.6
12/8/1994,572.2
12/9/1994,573.05
12/12/1994,571.51
12/13/1994,572.08
12/14/1994,573.45
12/15/1994,574.08
12/16/1994,573.8
12/19/1994,574.31
12/20/1994,574.37
12/21/1994,574.82
12/22/1994,573.57
12/23/1994,573.68
12/27/1994,576.36
12/28/1994,575.11
12/29/1994,574.82
12/30/1994,574.52
1/3/1995,573.74
1/4/1995,576.04
1/5/1995,574.37
1/6/1995,575.06
1/10/1995,576.1
1/11/1995,577.25
1/12/1995,576.73
1/13/1995,580.41
1/17/1995,580.75
1/18/1995,580.41
1/19/1995,579.77
1/20/1995,577.94
1/23/1995,578.11
1/24/1995,577.65
1/25/1995,579.72
1/26/1995,581.1
1/27/1995,584.72
1/30/1995,584.95
1/31/1995,585.89
2/1/1995,584.92
2/2/1995,584.04
2/3/1995,589.9
2/6/1995,588.96
2/7/1995,588.96
2/8/1995,588.96
2/9/1995,587.67
2/10/1995,586.44
2/13/1995,587.09
2/14/1995,589.73
2/15/1995,591.72
2/16/1995,593.12
2/17/1995,592.66
2/21/1995,592.6
2/22/1995,596.05
2/23/1995,595.82
2/24/1995,596.41
2/27/1995,598.93
2/28/1995,599.82
3/1/1995,599.79
3/2/1995,597.87
3/3/1995,596.49
3/6/1995,595.59
3/7/1995,594.81
3/8/1995,596.97
3/9/1995,599.13
3/10/1995,600.69
3/13/1995,602.19
3/14/1995,605.12
3/15/1995,605
3/16/1995,605.72
3/17/1995,604.53
3/20/1995,604.35
3/21/1995,603.39
3/22/1995,602.61
3/23/1995,602.61
3/24/1995,605.78
3/27/1995,607.34
3/28/1995,604.47
3/29/1995,604.95
3/30/1995,604.17
3/31/1995,603.5
4/3/1995,605.76
4/4/1995,606.48
4/5/1995,606.6
4/6/1995,607.75
4/7/1995,607.27
4/10/1995,607.39
4/11/1995,608.29
4/12/1995,609.02
4/13/1995,610.83
4/17/1995,610.65
4/18/1995,611.13
4/19/1995,611.07
4/20/1995,612.15
4/21/1995,612.46
4/24/1995,613
4/25/1995,612.82
4/26/1995,612.88
4/27/1995,612.09
4/28/1995,611.93
5/1/1995,611.65
5/2/1995,612.94
5/3/1995,615.69
5/4/1995,618.81
5/5/1995,623.95
5/8/1995,623.71
5/9/1995,626.16
5/10/1995,624.87
5/11/1995,624.01
5/12/1995,623.89
5/15/1995,625.73
5/16/1995,627.75
5/17/1995,628.24
5/18/1995,626.34
5/19/1995,626.46
5/22/1995,626.28
5/23/1995,628.11
5/24/1995,631.79
5/25/1995,632.77
5/26/1995,632.64
5/30/1995,635.52
5/31/1995,635.61
6/1/1995,638.63
6/2/1995,641.49
6/5/1995,642.06
6/6/1995,641.55
6/7/1995,639.39
6/8/1995,638.31
6/9/1995,633.6
6/12/1995,634.43
6/13/1995,641.23
6/14/1995,641.17
6/15/1995,639.77
6/16/1995,639.26
6/19/1995,641.8
6/20/1995,641.04
6/21/1995,641.8
6/22/1995,644.73
6/23/1995,643.77
6/26/1995,642.63
6/27/1995,641.68
6/28/1995,643.2
6/29/1995,638.56
6/30/1995,640.27
7/3/1995,640.74
7/5/1995,641.64
7/6/1995,646.51
7/7/1995,647.08
7/10/1995,647.72
7/11/1995,645.93
7/12/1995,646.44
7/13/1995,646.44
7/14/1995,644.71
7/17/1995,642.67
7/18/1995,641.32
7/19/1995,637.03
7/20/1995,637.54
7/21/1995,634.98
7/24/1995,637.03
7/25/1995,637.99
7/26/1995,636.65
7/27/1995,638.5
7/28/1995,637.16
7/31/1995,638.84
8/1/1995,637.27
8/2/1995,639.19
8/3/1995,637.21
8/4/1995,638.36
8/7/1995,639.19
8/8/1995,639.57
8/9/1995,638.68
8/10/1995,637.53
8/11/1995,634.71
8/14/1995,635.42
8/15/1995,636.31
8/16/1995,637.53
8/17/1995,636.95
8/18/1995,637.27
8/21/1995,638.87
8/22/1995,638.04
8/23/1995,637.53
8/24/1995,640.34
8/25/1995,644.11
8/28/1995,645
8/29/1995,644.23
8/30/1995,645.26
8/31/1995,646.55
9/1/1995,648.12
9/5/1995,650
9/6/1995,650.06
9/7/1995,649.09
9/8/1995,648.51
9/11/1995,649.03
9/12/1995,651.29
9/13/1995,650.51
9/14/1995,653.36
9/15/1995,652.45
9/18/1995,650.97
9/19/1995,652.13
9/20/1995,653.23
9/21/1995,650.13
9/22/1995,649.54
9/25/1995,649.93
9/26/1995,649.35
9/27/1995,649.22
9/28/1995,649.48
9/29/1995,652.84
10/2/1995,653.19
10/3/1995,654.37
10/4/1995,655.61
10/5/1995,656.13
10/6/1995,656.52
10/10/1995,656.85
10/11/1995,656.65
10/12/1995,657.63
10/13/1995,660.57
10/16/1995,660.31
10/17/1995,660.77
10/18/1995,660.05
10/19/1995,660.57
10/20/1995,659
10/23/1995,658.68
10/24/1995,660.57
10/25/1995,661.03
10/26/1995,659.72
10/27/1995,660.37
10/30/1995,661.03
10/31/1995,661.33
11/1/1995,663.07
11/2/1995,664.66
11/3/1995,664.33
11/6/1995,664.07
11/7/1995,663.27
11/8/1995,665.39
11/9/1995,664.46
11/10/1995,663.4
11/13/1995,664.86
11/14/1995,664.86
11/15/1995,664
11/16/1995,665.78
11/17/1995,666.38
11/20/1995,666.18
11/21/1995,665.39
11/22/1995,665.32
11/24/1995,666.51
11/27/1995,667.7
11/28/1995,667.57
11/29/1995,668.7
11/30/1995,671.24
12/1/1995,672.54
12/4/1995,675.22
12/5/1995,674.42
12/6/1995,674.42
12/7/1995,673.21
12/8/1995,673.28
12/11/1995,674.48
12/12/1995,674.28
12/13/1995,674.01
12/14/1995,674.08
12/15/1995,674.22
12/19/1995,674.48
12/20/1995,674.48
12/21/1995,674.55
12/22/1995,676.16
12/26/1995,677.17
12/27/1995,678.24
12/28/1995,679.45
12/29/1995,680.66
1/3/1996,681.57
1/4/1996,680.07
1/5/1996,678.98
1/8/1996,679.26
1/9/1996,679.32
1/10/1996,676.47
1/11/1996,677.28
1/12/1996,678.03
1/16/1996,680.89
1/17/1996,683.27
1/18/1996,684.29
1/19/1996,684.5
1/22/1996,682.46
1/23/1996,681.57
1/24/1996,683.14
1/25/1996,680.62
1/26/1996,682.66
1/29/1996,681.78
1/30/1996,683.82
1/31/1996,685.18
2/1/1996,684.65
2/2/1996,683.56
2/5/1996,683.35
2/6/1996,683.97
2/7/1996,684.11
2/8/1996,684.38
2/9/1996,684.79
2/12/1996,686.98
2/13/1996,687.81
2/14/1996,686.57
2/15/1996,684.31
2/16/1996,682.46
2/20/1996,676.57
2/21/1996,676.84
2/22/1996,678.49
2/23/1996,676.7
2/26/1996,676.22
2/27/1996,674.85
2/29/1996,673.27
3/1/1996,677.33
3/4/1996,679.76
3/5/1996,677.87
3/6/1996,675.79
3/7/1996,675.11
3/8/1996,664.61
3/11/1996,667.97
3/12/1996,667.1
3/13/1996,666.96
3/14/1996,667.23
3/15/1996,664.07
3/18/1996,665.21
3/19/1996,665.89
3/20/1996,668.38
3/21/1996,669.59
3/22/1996,668.72
3/25/1996,671.34
3/26/1996,671.34
3/27/1996,668.04
3/28/1996,665.95
3/29/1996,668.59
4/1/1996,669.55
4/2/1996,671.29
4/3/1996,670.75
4/4/1996,669.21
4/5/1996,662.39
4/8/1996,661.12
4/9/1996,663.06
4/10/1996,661.32
4/11/1996,660.05
4/12/1996,665.34
4/15/1996,666.94
4/16/1996,667.07
4/17/1996,665.87
4/18/1996,664.67
4/19/1996,666.27
4/22/1996,668.08
4/23/1996,667.61
4/24/1996,666.34
4/25/1996,666.67
4/26/1996,667.54
4/29/1996,666.61
4/30/1996,664.83
5/1/1996,664.72
5/2/1996,659.73
5/3/1996,658.27
5/6/1996,659.8
5/7/1996,659.6
5/8/1996,661.6
5/9/1996,661.4
5/10/1996,664.52
5/13/1996,665.65
5/14/1996,667.51
5/15/1996,667.98
5/16/1996,666.12
5/17/1996,667.85
5/20/1996,669.11
5/21/1996,668.58
5/22/1996,669.64
5/23/1996,667.78
5/24/1996,668.98
5/28/1996,668.91
5/29/1996,665.85
5/30/1996,666.05
5/31/1996,663.48
6/3/1996,663.64
6/4/1996,664.24
6/5/1996,665.76
6/6/1996,667.89
6/7/1996,662.25
6/10/1996,661.52
6/11/1996,660.99
6/12/1996,660.06
6/13/1996,660.92
6/14/1996,663.04
6/17/1996,664.7
6/18/1996,664.04
6/19/1996,663.31
6/20/1996,663.18
6/21/1996,663.97
6/24/1996,664.83
6/25/1996,665.83
6/26/1996,666.16
6/27/1996,668.42
6/28/1996,672.39
7/1/1996,672.29
7/2/1996,670.6
7/3/1996,671.55
7/5/1996,663.07
7/8/1996,663.54
7/9/1996,665.02
7/10/1996,667.24
7/11/1996,668.38
7/12/1996,670
7/15/1996,669.06
7/16/1996,671.34
7/17/1996,671.21
7/18/1996,674.84
7/19/1996,672.96
7/22/1996,671.75
7/23/1996,673.09
7/24/1996,670.94
7/25/1996,671.55
7/26/1996,672.15
7/29/1996,670.27
7/30/1996,671.88
7/31/1996,674.23
8/1/1996,679.25
8/2/1996,683.5
8/5/1996,683.36
8/6/1996,682.76
8/7/1996,682.49
8/8/1996,682.28
8/9/1996,684.51
8/12/1996,685.05
8/13/1996,682.28
8/14/1996,682.49
8/15/1996,681.54
8/16/1996,683.43
8/19/1996,682.82
8/20/1996,683.03
8/21/1996,682.35
8/22/1996,682.08
8/23/1996,679.32
8/26/1996,676.89
8/27/1996,677.83
8/28/1996,677.43
8/29/1996,675.61
8/30/1996,673.1
9/3/1996,674.68
9/4/1996,673.67
9/5/1996,672.52
9/6/1996,674.07
9/9/1996,675.96
9/10/1996,674.81
9/11/1996,675.02
9/12/1996,676.77
9/13/1996,681.75
9/16/1996,682.29
9/17/1996,679.79
9/18/1996,679.32
9/19/1996,678.31
9/20/1996,678.99
9/23/1996,680.13
9/24/1996,682.22
9/25/1996,684.37
9/26/1996,686.19
9/27/1996,685.25
9/30/1996,684.83
10/1/1996,687.18
10/2/1996,688.69
10/3/1996,688.76
10/4/1996,693.14
10/7/1996,691.91
10/8/1996,691.7
10/9/1996,690.54
10/10/1996,688.96
10/11/1996,690.88
10/15/1996,691.43
10/16/1996,691.15
10/17/1996,693.35
10/18/1996,693.89
10/21/1996,693.62
10/22/1996,692.45
10/23/1996,692.87
10/24/1996,692.87
10/25/1996,694.03
10/28/1996,694.1
10/29/1996,699.03
10/30/1996,699.03
10/31/1996,700
11/1/1996,699.61
11/4/1996,700.52
11/5/1996,702.62
11/6/1996,702.34
11/7/1996,703.95
11/8/1996,703.67
11/12/1996,706.33
11/13/1996,706.05
11/14/1996,707.73
11/15/1996,707.1
11/18/1996,707.1
11/19/1996,708.15
11/20/1996,709.34
11/21/1996,708.99
11/22/1996,708.71
11/25/1996,709.48
11/26/1996,709.62
11/27/1996,709.48
11/29/1996,711.99
12/3/1996,712.59
12/4/1996,711.02
12/5/1996,708.03
12/6/1996,707.18
12/9/1996,709.17
12/10/1996,709.03
12/11/1996,704.83
12/12/1996,703.9
12/13/1996,706.18
12/16/1996,705.04
12/17/1996,704.19
12/18/1996,703.12
12/19/1996,706.04
12/20/1996,706.54
12/23/1996,707.11
12/24/1996,707.11
12/26/1996,707.11
12/27/1996,708.82
12/30/1996,709.1
12/31/1996,705.37
1/2/1997,702.37
1/3/1997,703.49
1/6/1997,703.28
1/7/1997,702.3
1/8/1997,702.01
1/9/1997,703.92
1/10/1997,700.88
1/13/1997,701.31
1/14/1997,704.27
1/15/1997,704.62
1/16/1997,703.21
1/17/1997,703.99
1/21/1997,705.68
1/22/1997,704.76
1/23/1997,704.06
1/24/1997,702.72
1/27/1997,701.73
1/28/1997,703.07
1/29/1997,703.71
1/30/1997,704.83
1/31/1997,707.53
2/3/1997,709.89
2/4/1997,710.46
2/5/1997,710.03
2/6/1997,709.61
2/7/1997,711.59
2/10/1997,712.08
2/11/1997,712.01
2/12/1997,711.87
2/13/1997,714.7
2/14/1997,716.4
2/18/1997,716.61
2/19/1997,716.12
2/20/1997,714.49
2/21/1997,714.56
2/24/1997,714.07
2/25/1997,714
2/26/1997,708.9
2/27/1997,708.33
2/28/1997,709.29
3/3/1997,708.89
3/4/1997,708.04
3/5/1997,708.46
3/6/1997,707.54
3/7/1997,709.46
3/10/1997,710.02
3/11/1997,709.88
3/12/1997,709.17
3/13/1997,705.41
3/14/1997,706.48
3/17/1997,706.19
3/18/1997,706.05
3/19/1997,705.48
3/20/1997,705.48
3/21/1997,705.48
3/24/1997,706.62
3/25/1997,705.63
3/26/1997,704.56
3/27/1997,701.51
3/31/1997,701.43
4/1/1997,702.72
4/2/1997,703.35
4/3/1997,703.91
4/4/1997,702.22
4/7/1997,704.19
4/8/1997,703.49
4/9/1997,703.63
4/10/1997,703.49
4/11/1997,701.38
4/14/1997,701.66
4/15/1997,704.61
4/16/1997,704.19
4/17/1997,705.8
4/18/1997,706.57
4/21/1997,705.8
4/22/1997,706.99
4/23/1997,705.8
4/24/1997,704.47
4/25/1997,704.05
4/28/1997,705.17
4/29/1997,710.29
4/30/1997,711.93
5/1/1997,713.03
5/2/1997,713.81
5/5/1997,714.45
5/6/1997,714.59
5/7/1997,712.1
5/8/1997,713.74
5/9/1997,715.52
5/12/1997,716.52
5/13/1997,714.59
5/14/1997,715.73
5/15/1997,716.52
5/16/1997,715.59
5/19/1997,715.66
5/20/1997,716.09
5/21/1997,715.31
5/22/1997,714.88
5/23/1997,715.31
5/27/1997,714.24
5/28/1997,714.1
5/29/1997,715.66
5/30/1997,718.66
6/2/1997,719.26
6/3/1997,720.56
6/4/1997,720.63
6/5/1997,720.63
6/6/1997,724.44
6/9/1997,723
6/10/1997,722.64
6/11/1997,722.93
6/12/1997,725.88
6/13/1997,727.6
6/16/1997,728.68
6/17/1997,728.03
6/18/1997,728.97
6/19/1997,729.11
6/20/1997,730.12
6/23/1997,729.47
6/24/1997,729.47
6/25/1997,728.61
6/26/1997,727.24
6/27/1997,728.61
6/30/1997,727.19
7/1/1997,729.4
7/2/1997,730.5
7/3/1997,734.06
7/7/1997,735.8
7/8/1997,735.66
7/9/1997,736.6
7/10/1997,736.68
7/11/1997,737.39
7/14/1997,737.03
7/15/1997,737.31
7/16/1997,739.42
7/17/1997,739.46
7/18/1997,738.19
7/21/1997,737.77
7/22/1997,741.4
7/23/1997,741.99
7/24/1997,741.94
7/25/1997,741.26
7/28/1997,742.65
7/29/1997,744.25
7/30/1997,745.7
7/31/1997,746.8
8/1/1997,741.29
8/4/1997,741.21
8/5/1997,741.03
8/6/1997,741.68
8/7/1997,740.66
8/8/1997,736.41
8/11/1997,737.05
8/12/1997,736.53
8/13/1997,737.66
8/14/1997,740.21
8/15/1997,740.9
8/18/1997,742.75
8/19/1997,742.84
8/20/1997,742.03
8/21/1997,740.16
8/22/1997,738.29
8/25/1997,738.09
8/26/1997,738.59
8/27/1997,738.78
8/28/1997,741.55
8/29/1997,740.43
9/2/1997,742.06
9/3/1997,741.69
9/4/1997,741.56
9/5/1997,740.73
9/8/1997,741.96
9/9/1997,742.02
9/10/1997,741.38
9/11/1997,740.52
9/12/1997,743.8
9/15/1997,744.5
9/16/1997,750.2
9/17/1997,750.8
9/18/1997,750.43
9/19/1997,750.96
9/22/1997,752.13
9/23/1997,751.16
9/24/1997,753.01
9/25/1997,750.53
9/26/1997,751.93
9/29/1997,752.06
9/30/1997,751.35
10/1/1997,754.31
10/2/1997,755.16
10/3/1997,755.43
10/6/1997,757.29
10/7/1997,758.1
10/8/1997,753.84
10/9/1997,753.53
10/10/1997,751.85
10/14/1997,754.73
10/15/1997,753.74
10/16/1997,753.89
10/17/1997,751.81
10/20/1997,752.68
10/21/1997,752.81
10/22/1997,753.38
10/23/1997,756.74
10/24/1997,757.7
10/27/1997,761.08
10/28/1997,758.67
10/29/1997,761.07
10/30/1997,762.96
10/31/1997,762.25
11/3/1997,760.48
11/4/1997,759.24
11/5/1997,759.53
11/6/1997,761.28
11/7/1997,761.29
11/10/1997,761.49
11/12/1997,762.32
11/13/1997,762.93
11/14/1997,763.15
11/17/1997,764.09
11/18/1997,764.06
11/19/1997,765.31
11/20/1997,764.7
11/21/1997,765.63
11/24/1997,764.63
11/25/1997,765.06
11/26/1997,765.28
11/28/1997,765.76
12/1/1997,766.1
12/2/1997,766.44
12/3/1997,767.35
12/4/1997,767.47
12/5/1997,765.72
12/8/1997,764.38
12/9/1997,764.82
12/10/1997,766.52
12/11/1997,769.13
12/12/1997,771.75
12/15/1997,770.49
12/16/1997,770.94
12/17/1997,770.06
12/18/1997,771.6
12/19/1997,773.01
12/22/1997,773.35
12/23/1997,773.29
12/24/1997,773.01
12/26/1997,773.05
12/29/1997,772.96
12/30/1997,771.71
12/31/1997,773.47
1/2/1998,776.6
1/5/1998,781.57
1/6/1998,782.21
1/7/1998,780.53
1/8/1998,783.1
1/9/1998,786.12
1/12/1998,786.39
1/13/1998,785.88
1/14/1998,784.57
1/15/1998,783.49
1/16/1998,781.58
1/20/1998,781.28
1/21/1998,782.2
1/22/1998,781.64
1/23/1998,777.16
1/26/1998,779.77
1/27/1998,777.94
1/28/1998,778.25
1/29/1998,782.09
1/30/1998,783.4
2/2/1998,782.24
2/3/1998,782.6
2/4/1998,782.79
2/5/1998,781.08
2/6/1998,781.28
